cliente_id,tempo_relacionamento_meses,frequencia_compra_mensal,ticket_medio,dias_desde_ultima_compra,num_categorias_compradas,desconto_medio_solicitado_pct,reclamacoes_ultimo_ano,canal_preferido,categoria_principal,total_gasto,churn
1661,60,2.7,1035.75,215,3,3.5,0,App,Linha A,12659.81,0
1318,54,1.2,1600.8,190,2,1.8,0,Presencial,Linha B,6259.11,1
475,57,0.7,249.14,129,5,1.5,1,Presencial,Linha A,770.65,1
1071,83,2.2,267.56,172,1,1.8,0,App,Linha C,3966.11,0
464,64,1.9,627.13,21,5,2.0,0,WhatsApp,Linha D,8208.83,1
6,21,0.4,1072.45,203,5,5.6,1,WhatsApp,Linha E,684.93,1
842,34,0.1,1528.52,15,2,7.6,1,WhatsApp,Linha A,560.11,0
327,51,0.9,885.57,78,1,3.2,0,WhatsApp,Linha E,3405.94,0
1125,13,1.4,196.31,165,2,4.3,0,Telefone,Linha E,340.94,0
1651,88,3.1,680.79,189,1,4.8,1,App,Linha A,12767.97,0
1468,62,3.4,1099.02,166,1,12.2,1,WhatsApp,Linha E,24646.82,1
893,56,3.1,295.98,223,3,9.5,0,WhatsApp,Linha B,4694.51,0
14,22,6.3,862.24,149,3,2.4,2,WhatsApp,Linha C,7975.48,1
695,31,2.5,124.44,200,1,1.8,0,Presencial,Linha E,696.28,1
388,26,3.8,1997.79,188,5,2.7,0,Telefone,Linha A,15677.7,0
524,65,0.9,847.32,4,3,6.0,0,Presencial,Linha B,4054.35,0
1715,77,2.1,1866.62,28,4,1.5,1,App,Linha D,20705.83,0
1319,85,2.1,658.73,46,5,5.2,0,App,Linha C,7929.17,0
1553,57,2.0,356.73,212,5,8.7,0,Telefone,Linha D,2612.67,1
604,42,1.1,1097.09,217,3,4.6,1,App,Linha A,3265.26,1
843,6,0.9,1952.91,228,2,6.1,0,Telefone,Linha C,925.99,0
323,86,2.6,339.09,178,1,6.7,0,WhatsApp,Linha C,4601.57,0
1198,47,4.3,855.34,152,4,8.3,0,App,Linha A,10251.92,0
1833,79,2.4,1812.66,184,5,5.2,0,WhatsApp,Linha C,37046.3,1
1014,38,2.4,1249.05,232,2,4.1,0,Presencial,Linha D,8502.23,1
1942,22,0.8,413.82,52,1,4.2,1,WhatsApp,Linha E,653.58,0
1579,49,0.7,1354.21,159,2,13.3,1,App,Linha A,4850.17,1
1938,80,2.6,1563.44,69,3,5.2,0,App,Linha A,21589.73,0
555,10,3.0,812.87,7,3,7.7,0,WhatsApp,Linha B,2194.81,0
831,5,3.0,3460.1,31,4,7.5,0,Presencial,Linha B,3893.22,0
456,58,1.8,2128.26,203,2,4.4,0,App,Linha A,16803.36,1
308,33,1.8,1527.88,69,3,1.8,2,App,Linha A,7745.72,1
73,6,0.2,890.58,198,2,12.9,0,Presencial,Linha D,70.17,1
258,40,4.5,2253.96,44,4,4.6,0,Presencial,Linha E,38092.02,0
1345,87,2.7,493.43,158,2,6.7,1,App,Linha D,9587.1,0
3,15,5.4,1365.71,60,1,6.5,0,WhatsApp,Linha B,9998.23,1
1550,62,0.4,1010.26,154,3,10.1,0,Telefone,Linha D,1499.97,0
1967,70,1.8,784.88,181,1,4.2,1,App,Linha A,6974.21,0
1332,19,3.8,979.27,1,1,5.6,0,Presencial,Linha D,7237.0,1
1717,12,3.2,2003.84,89,5,5.7,0,Telefone,Linha A,5897.99,0
930,57,2.4,1794.76,170,3,6.9,0,WhatsApp,Linha E,17638.14,0
1504,72,2.4,1327.97,189,2,8.8,0,App,Linha E,19802.4,0
480,47,0.7,837.02,182,2,10.5,0,App,Linha A,1972.25,0
1393,57,1.6,427.46,115,5,8.7,0,App,Linha B,4207.15,0
910,28,2.3,652.51,63,2,6.9,1,Telefone,Linha B,2840.54,0
118,35,4.6,1004.13,126,2,4.4,0,WhatsApp,Linha A,12045.23,0
1649,11,1.5,441.22,168,4,4.3,1,Telefone,Linha C,447.19,1
1660,37,1.5,1279.16,41,5,13.2,0,WhatsApp,Linha E,7302.25,1
1030,2,2.4,2181.92,51,5,3.0,0,WhatsApp,Linha B,803.73,0
467,22,2.4,1351.55,157,5,5.5,1,WhatsApp,Linha B,6822.84,1
1536,16,0.6,500.15,38,3,9.7,0,Presencial,Linha D,432.69,0
1509,95,1.0,1101.73,49,4,5.1,0,WhatsApp,Linha B,8955.98,0
446,92,2.1,523.59,44,1,7.0,1,App,Linha E,9259.76,0
1036,9,3.3,1913.76,179,4,5.8,0,App,Linha E,4725.33,0
777,85,1.0,1218.64,187,4,3.6,0,Telefone,Linha E,9809.31,0
605,58,2.5,1766.24,184,2,8.4,0,WhatsApp,Linha D,25561.96,1
569,23,2.0,648.84,222,5,7.7,1,App,Linha D,1992.24,1
1461,61,4.3,309.49,183,5,6.5,3,Telefone,Linha D,7436.01,0
1922,6,1.2,1380.5,35,1,8.8,2,WhatsApp,Linha A,639.04,1
1079,18,2.4,1706.4,100,2,4.9,0,App,Linha D,6234.23,1
1093,78,5.6,2756.51,76,4,0.7,1,App,Linha B,100632.64,0
85,14,4.8,245.02,37,5,8.6,1,Presencial,Linha E,1487.37,0
1599,4,0.8,537.45,121,3,5.6,0,Telefone,Linha D,132.09,0
1624,62,3.3,439.07,169,3,1.1,0,WhatsApp,Linha D,7253.29,0
1172,92,5.3,972.75,186,5,8.6,0,WhatsApp,Linha D,48146.58,0
756,49,3.1,748.0,195,1,8.5,0,App,Linha E,8777.9,0
1371,4,3.0,1571.23,227,4,2.8,4,App,Linha D,1331.02,1
152,42,1.4,2519.11,89,1,5.7,0,WhatsApp,Linha A,14726.35,0
1727,88,4.2,223.45,10,3,7.1,1,Telefone,Linha C,7799.3,0
1182,23,4.8,133.96,95,3,4.7,0,App,Linha A,1469.65,0
389,50,0.5,644.76,103,1,1.5,0,Presencial,Linha E,1688.56,0
732,46,1.3,690.97,168,1,1.3,0,Telefone,Linha B,2426.17,0
173,62,1.3,1219.13,175,1,2.8,0,WhatsApp,Linha A,8018.0,0
1681,88,0.9,758.18,67,1,3.3,0,App,Linha E,4667.3,1
531,13,7.4,1272.32,80,5,3.4,1,App,Linha A,9233.52,1
1221,59,0.3,755.9,5,2,10.5,0,WhatsApp,Linha B,1433.96,0
766,95,2.4,176.02,190,1,1.2,0,WhatsApp,Linha C,3746.65,0
736,69,2.7,853.24,93,4,9.4,0,WhatsApp,Linha E,13436.47,0
1512,18,1.3,375.05,79,5,3.9,2,WhatsApp,Linha D,879.88,1
1374,29,1.1,2631.13,110,1,10.4,0,WhatsApp,Linha D,5152.84,0
1375,87,2.2,282.24,114,3,3.2,0,WhatsApp,Linha C,4582.52,0
375,23,3.6,375.67,190,5,11.8,2,App,Linha B,2080.29,1
1158,46,3.4,937.51,172,3,6.0,0,Telefone,Linha C,13569.49,0
710,8,2.2,735.47,158,5,12.0,0,WhatsApp,Linha C,1394.8,1
938,84,1.2,2044.19,41,1,5.8,0,WhatsApp,Linha A,21508.84,0
1996,20,1.9,1048.12,86,2,9.4,0,Telefone,Linha C,2407.99,0
1075,4,2.7,1165.32,224,2,11.0,0,Presencial,Linha A,755.24,0
1862,88,0.7,938.36,12,1,7.8,0,Presencial,Linha E,5308.38,0
1420,40,1.0,1517.56,142,5,10.2,0,Presencial,Linha E,4502.04,0
671,56,3.4,1244.11,216,5,1.3,0,WhatsApp,Linha E,20113.93,0
33,92,0.9,1062.0,33,1,3.3,1,Telefone,Linha B,5240.14,1
239,11,2.0,1623.63,118,1,1.6,0,App,Linha A,3377.33,1
128,34,4.6,1798.95,78,1,4.4,0,WhatsApp,Linha E,16509.49,0
355,53,2.5,193.75,71,4,6.4,1,WhatsApp,Linha C,2046.15,0
165,32,1.4,662.63,86,4,10.2,0,App,Linha D,2402.03,0
1453,44,1.8,295.43,31,1,10.7,2,Telefone,Linha E,1740.86,1
493,23,2.5,835.33,239,4,5.0,0,App,Linha B,4405.52,0
473,51,0.9,798.62,168,4,2.5,0,Presencial,Linha B,2771.46,0
1913,46,4.1,577.57,174,2,2.8,0,Telefone,Linha A,10813.04,0
1364,14,1.7,1092.87,112,4,7.7,0,App,Linha D,1813.16,0
1770,79,2.7,568.69,185,5,5.7,0,WhatsApp,Linha A,8881.53,1
1287,83,0.8,1112.55,193,2,3.2,0,App,Linha A,7772.03,0
90,78,0.8,5693.92,38,4,7.9,0,App,Linha B,25217.56,0
1290,55,0.8,1159.78,187,3,6.5,0,Presencial,Linha E,5170.84,1
98,24,2.8,1246.89,179,4,5.3,0,Telefone,Linha E,5237.62,0
1067,35,5.0,921.46,185,1,5.1,1,App,Linha E,10865.68,0
1024,23,1.6,296.09,204,2,6.0,0,Telefone,Linha B,1118.79,1
1576,79,0.0,398.86,228,1,7.2,0,Presencial,Linha D,0.0,1
1365,9,0.4,2134.16,155,2,4.5,0,App,Linha A,656.95,0
450,90,2.2,441.45,162,1,12.9,3,App,Linha A,7287.83,0
551,36,2.4,1489.53,16,2,5.0,0,App,Linha A,12083.73,0
1230,33,4.4,879.14,30,3,0.6,0,WhatsApp,Linha A,10936.89,0
219,87,3.3,318.43,207,1,7.6,0,Presencial,Linha C,5720.75,0
179,84,4.8,2329.58,128,2,1.3,0,App,Linha D,56786.26,0
434,94,0.7,493.29,31,5,2.1,1,Telefone,Linha E,2164.33,0
568,13,1.7,1042.01,197,2,4.4,0,WhatsApp,Linha C,2244.15,0
1577,73,2.7,1785.64,217,4,4.3,0,App,Linha B,31465.01,0
742,30,6.0,1200.25,106,3,4.2,0,App,Linha C,17677.33,0
1277,63,1.4,874.81,200,5,4.7,0,WhatsApp,Linha D,5890.17,1
484,76,2.3,234.13,5,3,16.9,1,Presencial,Linha A,2799.45,0
1480,25,1.3,1443.66,136,2,17.8,1,WhatsApp,Linha E,2856.67,1
1571,37,2.0,1415.66,58,1,2.9,1,WhatsApp,Linha B,10405.01,1
438,52,1.5,307.13,176,4,8.2,0,WhatsApp,Linha E,2030.49,0
781,51,4.9,336.39,110,4,5.2,0,WhatsApp,Linha E,6621.45,0
549,75,0.7,1253.99,117,1,1.5,1,WhatsApp,Linha D,5914.33,0
854,16,1.4,855.84,134,3,7.4,0,WhatsApp,Linha B,1846.59,0
1086,38,3.0,438.85,179,3,6.9,0,WhatsApp,Linha C,5222.24,1
1776,26,2.0,395.61,233,5,5.8,1,WhatsApp,Linha B,1870.64,0
783,77,4.7,557.93,228,4,6.9,0,WhatsApp,Linha C,12795.05,1
1440,73,1.0,470.27,105,3,3.3,2,App,Linha B,2134.76,0
1890,46,1.7,657.93,72,2,9.6,1,WhatsApp,Linha B,4334.86,0
1908,26,3.2,1451.7,236,1,6.9,0,Telefone,Linha B,11175.89,1
1008,12,2.1,763.19,184,3,1.8,0,WhatsApp,Linha C,1201.96,1
1273,92,3.4,975.96,200,4,6.3,1,App,Linha E,30768.88,0
1437,73,4.2,1409.04,106,3,6.4,1,App,Linha E,31294.74,0
674,6,1.8,1213.97,42,1,5.6,1,WhatsApp,Linha C,1304.56,0
1907,77,1.0,614.68,129,2,3.9,0,Presencial,Linha C,2797.27,0
687,19,1.4,701.37,101,1,2.7,1,App,Linha B,1818.95,0
1336,82,1.4,539.59,69,1,0.5,0,Presencial,Linha B,4695.32,0
1677,91,7.2,1181.24,86,4,5.0,0,Telefone,Linha D,72940.13,0
818,82,0.6,1594.44,186,1,5.1,0,Telefone,Linha C,7107.14,0
753,86,2.3,549.39,75,2,2.7,1,App,Linha E,8080.06,0
122,41,1.6,1079.32,207,1,1.3,1,Telefone,Linha B,7200.71,0
700,87,1.5,1014.69,236,5,4.5,0,App,Linha E,9383.49,0
877,70,1.0,998.79,93,2,5.5,0,Presencial,Linha D,5995.71,1
1794,27,2.2,729.34,182,2,10.9,0,WhatsApp,Linha A,2888.45,1
1041,35,1.5,934.4,212,4,4.6,0,Presencial,Linha C,5231.3,1
1880,33,3.7,1416.21,14,1,12.4,0,Presencial,Linha A,10131.04,0
579,19,2.2,1091.87,31,2,8.1,0,Telefone,Linha B,4698.34,0
856,4,2.5,1498.95,57,2,1.6,0,WhatsApp,Linha B,1007.24,0
1379,18,0.3,2516.48,96,2,8.5,2,App,Linha D,1145.87,1
39,47,0.2,804.16,168,4,1.0,0,App,Linha C,813.59,1
32,42,2.3,1179.97,34,3,6.8,1,App,Linha C,7893.15,0
1390,86,1.6,1714.32,207,4,2.0,2,Telefone,Linha D,14499.3,1
107,89,0.6,410.63,214,5,5.3,0,WhatsApp,Linha C,2229.26,0
24,33,0.6,559.05,87,1,4.9,1,App,Linha B,684.01,0
711,92,0.9,617.08,30,1,5.2,1,Presencial,Linha C,4266.55,1
70,50,2.1,1787.14,46,1,11.2,1,Telefone,Linha D,12971.83,0
1783,15,1.5,275.62,78,4,2.0,0,Presencial,Linha B,417.41,0
1120,66,0.8,1026.52,220,3,3.3,0,WhatsApp,Linha D,5392.37,1
1752,65,2.4,1927.87,238,2,3.8,1,App,Linha D,30232.39,1
1128,88,3.7,813.83,49,1,4.5,1,Telefone,Linha A,21313.87,0
1903,33,3.0,702.64,43,4,7.5,0,WhatsApp,Linha D,5828.55,0
1508,82,1.7,999.09,170,2,6.1,0,App,Linha E,13310.24,0
1174,9,7.3,932.67,65,3,5.1,1,Presencial,Linha B,4055.01,0
1099,6,1.6,787.16,34,3,10.2,0,Telefone,Linha E,752.07,0
1914,15,3.6,289.51,58,4,1.5,0,Presencial,Linha D,1173.68,0
1759,47,1.6,296.56,226,1,1.7,0,Presencial,Linha E,2097.01,1
1149,20,6.8,974.95,207,5,7.9,0,App,Linha D,12277.76,0
266,50,5.7,1353.22,141,4,4.9,0,WhatsApp,Linha E,33446.78,0
1303,72,1.9,420.53,6,3,2.1,0,Telefone,Linha E,4588.89,0
1017,77,1.2,1358.02,19,5,6.6,0,WhatsApp,Linha B,12796.82,0
1135,29,1.1,212.36,105,5,2.3,0,WhatsApp,Linha B,633.37,0
1065,60,3.2,584.67,197,5,6.6,0,WhatsApp,Linha E,10883.41,0
505,16,1.3,1424.81,139,3,3.7,0,Presencial,Linha D,2512.8,0
277,48,0.7,317.3,173,2,10.7,0,WhatsApp,Linha E,785.01,1
810,14,2.3,546.06,96,1,2.5,1,Telefone,Linha B,1380.59,0
340,4,1.6,712.41,189,4,7.1,0,Presencial,Linha D,464.33,1
1500,79,0.0,1317.71,12,4,9.3,1,App,Linha D,0.0,1
946,8,1.6,368.32,8,1,6.2,0,App,Linha D,280.72,0
1518,60,8.2,287.44,79,2,6.2,0,WhatsApp,Linha A,15006.46,0
186,1,2.7,1992.65,164,1,0.9,0,WhatsApp,Linha C,530.95,1
799,65,1.2,1046.83,183,4,4.6,1,Telefone,Linha B,5355.86,1
931,17,2.3,531.25,52,5,7.1,0,WhatsApp,Linha D,2198.85,0
745,65,2.8,1551.36,45,2,3.0,0,Telefone,Linha E,28489.44,0
979,24,2.3,394.31,102,3,7.6,1,WhatsApp,Linha D,1416.03,0
1859,63,1.4,1211.15,202,2,9.3,1,WhatsApp,Linha E,6302.68,1
62,71,0.2,732.65,136,3,13.2,1,App,Linha A,904.1,0
798,12,3.1,237.69,166,4,4.6,0,Presencial,Linha C,727.2,1
1352,9,2.5,844.6,78,3,8.9,0,Telefone,Linha B,1729.09,0
1604,63,4.1,1103.06,169,2,9.4,0,WhatsApp,Linha B,21270.13,0
1795,67,0.3,514.17,214,5,11.9,0,Telefone,Linha D,964.63,1
1711,31,3.2,1112.93,223,1,5.2,0,Presencial,Linha A,11462.7,0
194,9,4.0,1422.98,185,5,3.1,0,Telefone,Linha C,3746.62,1
647,54,0.5,1265.17,19,1,8.0,0,WhatsApp,Linha E,2557.77,0
34,60,6.9,1844.48,92,2,18.3,1,WhatsApp,Linha D,67595.14,0
1492,71,5.9,1147.18,16,3,6.1,0,Telefone,Linha B,32507.49,0
801,5,1.0,1220.66,74,4,4.9,0,App,Linha D,643.09,0
58,2,3.5,1519.87,218,3,2.8,0,WhatsApp,Linha C,760.55,1
939,25,3.0,864.04,121,2,3.5,0,WhatsApp,Linha C,4987.79,0
1341,20,2.9,860.53,19,3,14.0,1,App,Linha B,2939.85,1
359,85,1.2,2448.86,98,3,2.4,0,App,Linha C,24157.74,0
1070,5,1.4,510.5,152,1,6.9,1,Presencial,Linha C,325.41,1
1765,7,4.9,805.23,84,1,5.5,0,App,Linha E,2864.15,0
69,36,2.1,998.42,220,1,1.8,0,WhatsApp,Linha B,7508.34,1
292,75,0.9,2275.02,220,3,12.0,1,Telefone,Linha E,11885.06,1
47,21,2.9,1026.43,41,1,10.4,0,Presencial,Linha A,5749.06,0
924,15,0.6,1318.98,172,4,9.0,1,WhatsApp,Linha E,916.46,0
278,12,3.6,616.15,146,2,1.8,0,App,Linha D,2585.4,0
1836,50,1.8,198.62,49,5,8.8,2,App,Linha C,1763.64,0
225,90,2.3,888.47,238,5,10.6,0,App,Linha A,18789.24,0
865,50,5.2,823.16,79,5,1.5,1,WhatsApp,Linha A,20299.49,0
382,9,1.6,200.64,56,3,2.4,1,Presencial,Linha C,219.18,1
1446,61,2.9,1523.68,191,5,2.6,0,WhatsApp,Linha B,22721.08,0
365,25,1.5,1672.53,185,4,3.5,0,WhatsApp,Linha A,5227.82,1
1906,33,2.2,994.96,3,3,2.4,1,App,Linha E,6900.42,1
1025,10,2.8,573.22,142,5,6.9,0,App,Linha B,1326.62,1
774,74,1.8,1159.26,211,5,7.5,1,App,Linha E,9829.95,0
1326,74,1.2,1450.68,209,4,4.9,0,Telefone,Linha D,10082.73,1
67,78,0.8,2089.34,43,1,9.1,0,Presencial,Linha D,12346.34,0
1204,57,2.3,1163.19,58,3,7.0,0,Presencial,Linha A,11277.17,0
1056,40,5.8,1085.79,114,2,7.5,0,App,Linha A,21260.22,0
868,19,4.1,1371.58,87,5,15.7,2,App,Linha A,9588.78,0
29,49,4.2,1720.86,204,1,3.9,0,App,Linha C,30229.87,0
295,38,2.3,1095.0,110,2,2.8,1,App,Linha C,5815.82,0
114,63,1.0,601.54,72,4,4.5,0,App,Linha A,2561.13,1
246,3,0.7,713.28,216,4,7.8,1,WhatsApp,Linha A,117.23,1
1023,5,3.2,383.85,105,4,6.1,1,Telefone,Linha A,407.58,0
1186,90,1.5,1498.44,125,1,7.5,1,Presencial,Linha A,18662.26,0
981,6,4.6,202.61,219,2,16.1,1,Telefone,Linha D,578.59,1
412,51,1.7,1319.72,213,4,7.4,0,Telefone,Linha A,9713.97,0
1557,30,2.7,646.02,163,3,2.0,0,App,Linha A,4848.94,0
1430,56,1.1,421.56,87,4,10.4,0,App,Linha C,1747.89,0
117,8,0.6,768.73,137,1,3.7,0,App,Linha C,322.05,1
1851,78,6.1,637.34,212,5,5.8,0,Presencial,Linha A,29608.76,0
1606,74,1.0,1521.11,155,4,6.0,0,WhatsApp,Linha D,9280.43,0
248,59,3.1,577.85,81,1,5.5,1,App,Linha A,10601.34,0
666,77,1.4,1536.75,82,2,1.1,0,App,Linha B,15042.69,0
1896,92,1.6,1615.21,147,4,7.7,1,App,Linha B,18607.58,1
1622,50,5.3,2584.66,24,4,8.8,0,WhatsApp,Linha E,62552.44,1
93,40,2.7,921.14,239,4,6.1,1,App,Linha A,7652.25,0
115,11,3.7,595.88,173,4,9.8,1,Presencial,Linha A,2521.79,0
255,71,3.5,194.44,83,5,3.0,0,App,Linha B,3601.01,0
430,60,1.6,1488.12,224,5,4.4,0,Telefone,Linha B,14474.47,1
589,95,3.1,1664.41,157,5,5.4,0,WhatsApp,Linha D,44316.65,0
1983,7,1.6,2155.51,3,2,10.7,0,Telefone,Linha A,1533.03,0
1693,53,1.8,1972.02,178,1,7.5,1,App,Linha D,12366.82,0
119,35,1.7,519.63,193,2,12.8,0,WhatsApp,Linha D,2662.01,1
133,88,3.4,1993.63,55,5,2.3,0,Presencial,Linha D,35707.03,0
1433,20,0.5,543.03,223,1,8.5,1,WhatsApp,Linha C,467.14,0
1869,21,3.0,599.66,83,1,5.4,0,Presencial,Linha B,3233.56,0
247,20,1.5,776.15,93,1,5.5,1,Telefone,Linha B,1389.26,0
1308,8,1.5,315.97,28,5,10.5,1,Presencial,Linha A,337.05,0
776,17,3.9,1826.95,129,4,5.7,0,App,Linha A,8726.64,1
553,21,0.8,297.2,9,2,6.8,0,WhatsApp,Linha A,389.88,1
1114,57,1.6,1674.08,56,5,7.2,1,App,Linha C,11246.33,0
1217,34,2.0,757.44,198,3,7.1,2,App,Linha A,4166.04,1
1358,74,0.5,1159.9,239,2,5.7,1,WhatsApp,Linha A,2551.96,0
1970,22,1.5,740.0,104,2,2.0,1,Presencial,Linha E,2305.66,0
1455,94,2.1,951.02,192,3,1.2,0,Presencial,Linha E,20072.47,1
1359,30,0.8,732.61,13,1,4.8,0,App,Linha E,1215.41,0
652,19,0.3,363.58,141,3,5.9,1,Presencial,Linha C,148.45,1
1171,72,1.5,460.81,207,5,0.8,0,WhatsApp,Linha D,2959.87,1
1143,36,1.4,2965.48,19,5,1.8,0,WhatsApp,Linha E,11220.73,0
1408,46,2.9,688.0,135,4,5.9,0,Presencial,Linha A,6547.9,1
1923,73,3.1,626.34,185,5,11.5,2,Presencial,Linha C,10970.4,1
534,46,3.5,885.85,25,3,6.8,0,Telefone,Linha E,8698.18,0
863,93,0.7,1538.87,159,2,6.2,2,Telefone,Linha C,9868.68,1
1369,73,2.1,769.39,207,1,10.1,1,Presencial,Linha E,7634.44,1
1716,93,0.4,521.85,192,4,3.2,2,App,Linha E,1474.88,0
898,81,3.2,961.75,85,1,8.5,0,App,Linha E,14973.24,0
1909,22,0.6,635.73,183,5,5.4,0,Telefone,Linha E,835.52,1
1932,62,0.7,1561.4,186,2,2.4,0,WhatsApp,Linha E,6533.47,1
677,45,2.2,518.58,116,1,11.1,0,Telefone,Linha B,5296.89,1
15,53,0.6,979.96,23,1,2.8,1,App,Linha A,3199.68,0
501,58,0.4,558.22,67,1,2.9,0,Presencial,Linha C,988.39,0
1627,3,1.8,785.69,109,5,2.3,0,WhatsApp,Linha B,313.16,0
1107,29,3.9,813.58,191,2,6.1,0,App,Linha B,7351.41,0
1674,56,1.5,1229.66,37,5,4.4,0,App,Linha C,8846.86,0
1427,24,1.0,1177.45,191,4,3.7,0,App,Linha C,2025.01,1
601,57,2.9,671.86,56,3,7.8,0,Telefone,Linha A,9357.63,0
876,21,0.2,1088.18,186,3,1.2,0,Telefone,Linha C,419.23,0
274,60,3.1,865.8,62,5,3.4,0,WhatsApp,Linha B,11491.12,0
685,75,3.4,279.26,104,2,3.5,0,WhatsApp,Linha B,6281.94,0
1490,10,0.2,1413.69,76,5,3.0,1,WhatsApp,Linha D,240.27,0
1134,5,0.5,1116.9,135,3,15.0,1,WhatsApp,Linha E,242.27,1
372,32,1.7,962.2,17,5,2.0,1,App,Linha A,4920.29,0
272,16,0.9,746.89,86,5,12.8,0,WhatsApp,Linha E,1076.73,0
606,39,2.2,1893.1,17,1,6.5,1,Presencial,Linha C,11528.07,0
1254,51,2.5,924.96,109,5,4.3,0,App,Linha D,8484.22,0
215,2,3.3,1148.94,111,5,8.5,1,App,Linha C,787.8,0
1750,17,1.5,1371.12,220,4,0.7,1,Telefone,Linha B,2840.1,0
345,44,0.9,2868.89,216,5,12.5,0,App,Linha E,9321.88,1
839,84,2.4,884.01,91,2,2.2,0,App,Linha E,12244.59,0
148,9,2.6,227.63,36,5,6.4,1,WhatsApp,Linha D,491.77,0
1022,10,0.5,783.57,135,4,2.1,0,App,Linha C,326.66,1
1506,87,0.6,866.78,165,4,6.6,1,Presencial,Linha A,4193.84,0
413,25,0.3,1157.85,181,4,14.6,0,Presencial,Linha C,766.28,1
1224,24,1.4,552.72,175,1,7.8,1,WhatsApp,Linha A,1688.62,0
784,4,1.4,288.38,194,1,5.8,2,App,Linha B,159.85,1
343,49,1.3,577.6,10,2,6.0,1,Telefone,Linha D,2315.56,0
948,83,0.1,930.99,18,2,4.9,0,Telefone,Linha C,500.57,0
748,11,7.1,1291.93,110,3,1.0,1,Telefone,Linha B,8621.63,1
174,57,0.6,2388.06,207,3,0.7,0,WhatsApp,Linha B,7561.33,0
378,2,0.5,273.97,97,5,7.7,0,WhatsApp,Linha B,26.12,0
739,66,2.6,1185.63,85,5,2.7,2,Telefone,Linha A,14851.68,0
1330,85,4.3,418.48,158,2,11.2,1,WhatsApp,Linha B,14924.02,1
1428,22,1.8,807.82,174,4,10.1,1,App,Linha A,2467.1,1
53,60,3.8,690.86,128,2,12.1,0,WhatsApp,Linha D,15906.53,0
19,38,1.0,1107.95,55,1,7.6,1,App,Linha A,3385.45,1
1310,35,3.0,1950.67,220,1,2.2,0,Presencial,Linha E,18244.15,0
222,2,0.8,1503.49,26,4,3.9,0,WhatsApp,Linha A,165.77,0
1401,10,7.0,695.73,82,1,8.2,0,WhatsApp,Linha C,2964.98,0
1511,39,1.2,1262.8,192,3,4.0,0,Presencial,Linha A,4735.23,0
1915,44,2.3,1859.88,223,2,17.1,1,WhatsApp,Linha C,17100.87,1
1141,27,0.5,2231.15,47,4,10.9,0,Telefone,Linha D,2016.16,0
96,82,0.4,1160.74,6,5,2.4,0,WhatsApp,Linha D,3853.51,0
262,11,2.0,204.15,198,2,1.2,1,App,Linha B,447.82,1
1598,52,3.7,905.84,40,4,9.3,1,Telefone,Linha D,18513.9,1
1601,72,2.2,805.83,120,2,2.5,0,App,Linha B,12428.23,0
180,30,0.2,789.72,92,1,8.2,0,Telefone,Linha A,382.59,1
1127,47,3.2,379.33,224,5,2.3,0,Telefone,Linha B,5689.66,1
717,50,2.4,1584.39,177,4,5.6,0,Presencial,Linha D,14383.56,0
1888,17,3.6,2404.3,117,3,6.5,1,WhatsApp,Linha A,13098.58,0
185,62,3.0,1767.72,169,5,2.0,0,Telefone,Linha D,33277.85,0
468,93,0.2,1071.0,63,5,3.9,1,App,Linha B,1599.08,0
904,79,2.0,1375.94,57,1,6.1,0,App,Linha C,14602.75,0
72,2,4.0,1142.03,48,2,10.5,0,WhatsApp,Linha E,764.32,0
1170,37,0.8,1236.13,112,2,3.8,1,Telefone,Linha D,2384.61,1
1445,89,1.5,1449.01,143,5,4.9,0,Presencial,Linha D,16598.25,0
347,30,2.6,506.5,189,1,2.1,0,App,Linha B,3200.34,1
1399,53,1.5,1641.04,117,1,2.9,0,WhatsApp,Linha A,7746.95,0
1208,63,1.3,592.85,122,5,4.0,0,Telefone,Linha A,4252.86,1
30,91,0.6,979.99,27,4,3.3,0,Telefone,Linha E,3980.97,0
797,50,2.3,1739.97,178,1,12.2,1,Presencial,Linha B,19670.01,1
1064,14,2.5,692.64,195,5,2.3,0,WhatsApp,Linha B,2146.37,1
158,94,2.5,2046.56,8,5,4.7,1,Presencial,Linha A,31669.0,0
933,90,2.1,1199.12,189,5,10.0,1,App,Linha D,19509.35,0
659,20,5.9,913.79,179,3,5.0,0,App,Linha C,10879.05,0
1830,93,1.0,1230.11,190,4,16.0,0,WhatsApp,Linha D,11759.74,0
395,57,0.6,832.08,202,3,4.5,1,App,Linha A,3034.93,1
1077,42,1.6,1213.54,229,4,5.0,0,App,Linha D,7474.08,1
989,94,1.0,682.62,218,4,5.0,0,WhatsApp,Linha C,6221.64,1
1589,56,2.7,1581.43,23,2,1.3,1,WhatsApp,Linha D,22498.91,0
1384,34,2.9,837.2,154,3,4.7,1,Telefone,Linha D,8303.72,1
1452,3,1.9,1266.02,113,5,3.6,0,WhatsApp,Linha B,672.54,0
403,76,2.0,1044.01,181,2,7.9,0,WhatsApp,Linha E,14320.8,0
990,51,0.9,608.59,226,4,10.9,1,Presencial,Linha C,2998.33,0
678,32,1.2,1070.46,4,5,5.4,0,Telefone,Linha C,2914.94,1
1309,34,2.9,600.08,211,2,0.6,0,App,Linha A,4094.14,1
1252,94,1.1,1039.03,192,5,7.3,0,Presencial,Linha E,7326.54,1
